item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
COMB01-P23,,,,,,,,1560,COMB,IOQM-G9-COMB-01,,inclusion-exclusion,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P24,,,,,,,,30,COMB,IOQM-G9-COMB-01,,repeated objects; fixed last symbol,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P25,,,,,,,,120,COMB,IOQM-G9-COMB-01,,repeated objects; complement,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P26,,,,,,,,456,COMB,IOQM-G9-COMB-01,,case split; combinations,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P27,,,,,,,,25;5,COMB,IOQM-G9-COMB-01,,inclusion-exclusion,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P28,,,,,,,,360,COMB,IOQM-G9-COMB-01,,digit strings; parity classification,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P29,,,,,,,,60,COMB,IOQM-G9-COMB-01,,block complement; repeated objects,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-P30,,,,,,,,540,COMB,IOQM-G9-COMB-01,,inclusion-exclusion,authored practice item,counted-object identity and restriction model,define object; choose ordered/unordered/cases/stages,elementary arithmetic,direct vs complement; disjoint vs overlap; ordered vs unordered,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,F4,,,,true,AUTHORED_QA,HIGH,
COMB01-M01,,,,,,,,56,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M02,,,,,,,,28,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M03,,,,,,,,12,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M04,,,,,,,,30,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M05,,,,,,,,127,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M06,,,,,,,,60,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M07,,,,,,,,105,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M08,,,,,,,,600,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M09,,,,,,,,9,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M10,,,,,,,,30,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M11,,,,,,,,175,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M12,,,,,,,,90,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M13,,,,,,,,150,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M14,,,,,,,,60,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M15,,,,,,,,360,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
COMB01-M16,,,,,,,,36,COMB,IOQM-G9-COMB-01,,mixed counting decision,independent mastery item,model before formula,define object and identity,COMB-01 integrated learner path,ordered/unordered; direct/complement; overlap; repeated identity,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_MASTERY_UNLABELLED,TEACHER_H0_CONTROL,MIXED,,,,true,AUTHORED_QA,HIGH,learner surface is unlabelled
