item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
NT02-P-005,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-006,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-007,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-008,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-009,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-010,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-011,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-012,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-013,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-014,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-015,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-016,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-017,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-018,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-019,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-020,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-021,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-022,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-023,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-024,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-025,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-026,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-027,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-028,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-029,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-P-030,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-001,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-002,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-003,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-004,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-005,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-006,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-007,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-008,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-009,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-010,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-011,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-012,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-013,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-014,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-015,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
NT02-H0-016,,,,,,,,,NT,IOQM-G9-NT-02,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
