item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
COMB05-M-02,,,,,,,,5,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-03,,,,,,,,PROOF,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-04,,,,,,,,PROOF,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-05,,,,,,,,PROOF,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-06,,,,,,,,PROOF,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-07,,,,,,,,EXPLANATION,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-08,,,,,,,,EXPLANATION,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-09,,,,,,,,EXPLANATION,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-10,,,,,,,,525,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-11,,,,,,,,91,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
COMB05-M-12,,,,,,,,PROOF,COMB,IOQM-G9-COMB-05,,pigeonhole/extremal,,,,,,,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_PRACTICE,TEACHER_DIAGNOSTIC,,,,,true,SECOND_PASS_REVIEWED,HIGH,
