item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
ALG06-R09,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 9; synchronized teacher key.
ALG06-R10,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 10; synchronized teacher key.
ALG06-R11,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 11; synchronized teacher key.
ALG06-R12,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 12; synchronized teacher key.
ALG06-R13,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 13; synchronized teacher key.
ALG06-R14,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 14; synchronized teacher key.
ALG06-R15,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 15; synchronized teacher key.
ALG06-R16,,,,,,,,,ALG,IOQM-G9-ALG-06,,recognition;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab 16; synchronized teacher key.
ALG06-P01,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 1; synchronized teacher key.
ALG06-P02,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 2; synchronized teacher key.
ALG06-P03,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 3; synchronized teacher key.
ALG06-P04,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 4; synchronized teacher key.
ALG06-P05,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 5; synchronized teacher key.
ALG06-P06,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 6; synchronized teacher key.
ALG06-P07,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 7; synchronized teacher key.
ALG06-P08,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 8; synchronized teacher key.
ALG06-P09,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 9; synchronized teacher key.
ALG06-P10,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 10; synchronized teacher key.
ALG06-P11,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 11; synchronized teacher key.
ALG06-P12,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 12; synchronized teacher key.
ALG06-P13,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 13; synchronized teacher key.
ALG06-P14,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 14; synchronized teacher key.
ALG06-P15,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 15; synchronized teacher key.
ALG06-P16,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 16; synchronized teacher key.
ALG06-P17,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 17; synchronized teacher key.
ALG06-P18,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 18; synchronized teacher key.
ALG06-P19,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 19; synchronized teacher key.
ALG06-P20,,,,,,,,,ALG,IOQM-G9-ALG-06,,practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Bank 20; synchronized teacher key.
ALG06-M01,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 1; synchronized teacher key.
ALG06-M02,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 2; synchronized teacher key.
ALG06-M03,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 3; synchronized teacher key.
ALG06-M04,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 4; synchronized teacher key.
ALG06-M05,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 5; synchronized teacher key.
ALG06-M06,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 6; synchronized teacher key.
ALG06-M07,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 7; synchronized teacher key.
ALG06-M08,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 8; synchronized teacher key.
ALG06-M09,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 9; synchronized teacher key.
ALG06-M10,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 10; synchronized teacher key.
ALG06-M11,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 11; synchronized teacher key.
ALG06-M12,,,,,,,,,ALG,IOQM-G9-ALG-06,,mixed_h0;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,H0_MASTERY,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mastery 12; synchronized teacher key.
ALG06-BR01,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 1; synchronized teacher key.
ALG06-BR02,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 2; synchronized teacher key.
ALG06-BR03,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 3; synchronized teacher key.
ALG06-BR04,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 4; synchronized teacher key.
ALG06-BR05,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 5; synchronized teacher key.
ALG06-BR06,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 6; synchronized teacher key.
ALG06-BR07,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 7; synchronized teacher key.
ALG06-BR08,,,,,,,,,ALG,IOQM-G9-ALG-06,,reconnect;diagnosis,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,RECONNECT_DIAGNOSTIC,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench A 8; synchronized teacher key.
ALG06-BE01,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 1; synchronized teacher key.
ALG06-BE02,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 2; synchronized teacher key.
ALG06-BE03,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 3; synchronized teacher key.
ALG06-BE04,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 4; synchronized teacher key.
ALG06-BE05,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 5; synchronized teacher key.
ALG06-BE06,,,,,,,,,ALG,IOQM-G9-ALG-06,,error_diagnosis;boundary,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ERROR_LAB,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench B 6; synchronized teacher key.
ALG06-BA01,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 1; synchronized teacher key.
ALG06-BA02,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 2; synchronized teacher key.
ALG06-BA03,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 3; synchronized teacher key.
ALG06-BA04,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 4; synchronized teacher key.
ALG06-BA05,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 5; synchronized teacher key.
ALG06-BA06,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 6; synchronized teacher key.
ALG06-BA07,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 7; synchronized teacher key.
ALG06-BA08,,,,,,,,,ALG,IOQM-G9-ALG-06,,adopt;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ADOPT_FIRST_MOVE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench C 8; synchronized teacher key.
ALG06-BT01,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 1; synchronized teacher key.
ALG06-BT02,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 2; synchronized teacher key.
ALG06-BT03,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 3; synchronized teacher key.
ALG06-BT04,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 4; synchronized teacher key.
ALG06-BT05,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 5; synchronized teacher key.
ALG06-BT06,,,,,,,,,ALG,IOQM-G9-ALG-06,,changed_surface;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,CHANGED_SURFACE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench D 6; synchronized teacher key.
ALG06-BS01,,,,,,,,,ALG,IOQM-G9-ALG-06,,six_question_assimilation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,ASSIMILATION_SELF_CHECK,BENCHMARK_RUBRIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Bench E; rubric independently keyed.
