item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
NT01-LAB-009,,,,,,,,,NT,IOQM-G9-NT-01,,gcd normalization,"a=gu,b=gv",coprime core,"state gcd(u,v)=1",G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 9; static answer audit PASS.
NT01-LAB-010,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility meaning,explicit quotient test,b=ak,write 1260=84*15,G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 10; static answer audit PASS.
NT01-LAB-011,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination,common divisor of variable expressions,cancel n,form 7A-4B,G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 11; static answer audit PASS.
NT01-LAB-012,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility chain,nested divisibility,transitivity,write 6|x|72,G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 12; static answer audit PASS.
NT01-LAB-013,,,,,,,,,NT,IOQM-G9-NT-01,,gcd of differences,equal offset/spacing surface,common step divides differences,subtract positions,G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 13; static answer audit PASS.
NT01-LAB-014,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm product,gcd/lcm given; target product,gL=ab,stop at product,G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 14; static answer audit PASS.
NT01-LAB-015,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm reconstruction,actual pair requested,coprime normalization,"write uv=L/g and gcd(u,v)=1",G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 15; static answer audit PASS.
NT01-LAB-016,,,,,,,,,NT,IOQM-G9-NT-01,,Euclidean algorithm,factorization tempting; small remainder,remainder reduction cheaper,"replace pair by (b,r)",G9_CORE integer arithmetic,first-move recognition,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Recognition and First-Line Lab item 16; static answer audit PASS.
NT01-P-001,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility meaning,see Practice and Transfer Bank item,divisibility meaning,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 1; static answer/proof audit PASS.
NT01-P-002,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,see Practice and Transfer Bank item,linear combination divisibility,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 2; static answer/proof audit PASS.
NT01-P-003,,,,,,,,,NT,IOQM-G9-NT-01,,gcd/lcm calculation,see Practice and Transfer Bank item,gcd/lcm calculation,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 3; static answer/proof audit PASS.
NT01-P-004,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility chain,see Practice and Transfer Bank item,divisibility chain,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 4; static answer/proof audit PASS.
NT01-P-005,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder,see Practice and Transfer Bank item,same remainder,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 5; static answer/proof audit PASS.
NT01-P-006,,,,,,,,,NT,IOQM-G9-NT-01,,lcm construction,see Practice and Transfer Bank item,lcm construction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 6; static answer/proof audit PASS.
NT01-P-007,,,,,,,,,NT,IOQM-G9-NT-01,,Euclidean algorithm,see Practice and Transfer Bank item,Euclidean algorithm,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 7; static answer/proof audit PASS.
NT01-P-008,,,,,,,,,NT,IOQM-G9-NT-01,,prescribed remainder reconstruction,see Practice and Transfer Bank item,prescribed remainder reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 8; static answer/proof audit PASS.
NT01-P-009,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm product,see Practice and Transfer Bank item,gcd-lcm product,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 9; static answer/proof audit PASS.
NT01-P-010,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder,see Practice and Transfer Bank item,same remainder,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 10; static answer/proof audit PASS.
NT01-P-011,,,,,,,,,NT,IOQM-G9-NT-01,,all divisors of gcd differences,see Practice and Transfer Bank item,all divisors of gcd differences,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 11; static answer/proof audit PASS.
NT01-P-012,,,,,,,,,NT,IOQM-G9-NT-01,,prescribed remainder reconstruction,see Practice and Transfer Bank item,prescribed remainder reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 12; static answer/proof audit PASS.
NT01-P-013,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm reconstruction,see Practice and Transfer Bank item,gcd-lcm reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 13; static answer/proof audit PASS.
NT01-P-014,,,,,,,,,NT,IOQM-G9-NT-01,,divisibility chain,see Practice and Transfer Bank item,divisibility chain,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_FOUNDATION,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 14; static answer/proof audit PASS.
NT01-P-015,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,see Practice and Transfer Bank item,linear combination divisibility,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 15; static answer/proof audit PASS.
NT01-P-016,,,,,,,,,NT,IOQM-G9-NT-01,,lcm synchronization,see Practice and Transfer Bank item,lcm synchronization,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 16; static answer/proof audit PASS.
NT01-P-017,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,see Practice and Transfer Bank item,linear combination divisibility,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 17; static answer/proof audit PASS.
NT01-P-018,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm reconstruction,see Practice and Transfer Bank item,gcd-lcm reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 18; static answer/proof audit PASS.
NT01-P-019,,,,,,,,,NT,IOQM-G9-NT-01,,gcd of differences,see Practice and Transfer Bank item,gcd of differences,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 19; static answer/proof audit PASS.
NT01-P-020,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder,see Practice and Transfer Bank item,same remainder,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 20; static answer/proof audit PASS.
NT01-P-021,,,,,,,,,NT,IOQM-G9-NT-01,,lcm reconstruction,see Practice and Transfer Bank item,lcm reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 21; static answer/proof audit PASS.
NT01-P-022,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,see Practice and Transfer Bank item,linear combination divisibility,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 22; static answer/proof audit PASS.
NT01-P-023,,,,,,,,,NT,IOQM-G9-NT-01,,historical-anchor reconstruction,see Practice and Transfer Bank item,historical-anchor reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 23; static answer/proof audit PASS.
NT01-P-024,,,,,,,,,NT,IOQM-G9-NT-01,,mixed remainder reconstruction,see Practice and Transfer Bank item,mixed remainder reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 24; static answer/proof audit PASS.
NT01-P-025,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder identity,see Practice and Transfer Bank item,same remainder identity,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 25; static answer/proof audit PASS.
NT01-P-026,,,,,,,,,NT,IOQM-G9-NT-01,,gcd vs lcm boundary,see Practice and Transfer Bank item,gcd vs lcm boundary,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 26; static answer/proof audit PASS.
NT01-P-027,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm reconstruction,see Practice and Transfer Bank item,gcd-lcm reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 27; static answer/proof audit PASS.
NT01-P-028,,,,,,,,,NT,IOQM-G9-NT-01,,downstream retrieval,see Practice and Transfer Bank item,downstream retrieval,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 28; static answer/proof audit PASS.
NT01-P-029,,,,,,,,,NT,IOQM-G9-NT-01,,why-not same remainder,see Practice and Transfer Bank item,why-not same remainder,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 29; static answer/proof audit PASS.
NT01-P-030,,,,,,,,,NT,IOQM-G9-NT-01,,why-not reconstruction,see Practice and Transfer Bank item,why-not reconstruction,topic router selects structural relation,NT-01 preceding teaching,mixed within-scope selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_PRACTICE,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Practice and Transfer Bank item 30; static answer/proof audit PASS.
NT01-H0-001,,,,,,,,,NT,IOQM-G9-NT-01,,same remainder,unlabelled mixed mastery surface,same remainder,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 1; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-002,,,,,,,,,NT,IOQM-G9-NT-01,,prescribed remainder reconstruction,unlabelled mixed mastery surface,prescribed remainder reconstruction,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 2; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-003,,,,,,,,,NT,IOQM-G9-NT-01,,linear combination divisibility,unlabelled mixed mastery surface,linear combination divisibility,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 3; static answer/proof audit PASS; no psychometric calibration claimed.
NT01-H0-004,,,,,,,,,NT,IOQM-G9-NT-01,,gcd-lcm product,unlabelled mixed mastery surface,gcd-lcm product,student-selected; no default hint,NT-01 full student package,H0 mixed selection,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_H0_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,H0 Mastery item 4; static answer/proof audit PASS; no psychometric calibration claimed.
