item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
GEO02-R04,,,,,,,,Use triangle closure separately on each side of the diagonal.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R05,,,,,,,,"Exterior turn = 360/18=20, so interior =160.",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R06,,,,,,,,Write k=360/(180-theta) and enforce integer k>=3.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R07,,,,,,,,n(n-3)/2 = 8*5/2=20.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R08,,,,,,,,Do not use symmetry; identify an additional equality/congruence that would prove it.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R09,,,,,,,,Use regular-polygon rotational/gap symmetry; do not test every pair.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R10,,,,,,,,Test coordinate/vector placement because length+direction data are numerical.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R11,,,,,,,,Choose bases/legs and impose |p-q|<d<p+q before counting.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-R12,,,,,,,,Equiangular alone does not guarantee the claimed reflection symmetry.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P01,,,,,,,,"72,108",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P02,,,,,,,,"47,133",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P03,,,,,,,,77,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P04,,,,,,,,132,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P05,,,,,,,,15,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P06,,,,,,,,15,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P07,,,,,,,,No,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P08,,,,,,,,44,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P09,,,,,,,,11,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P10,,,,,,,,Yes,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P11,,,,,,,,No,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P12,,,,,,,,No,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P13,,,,,,,,Parallel,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P14,,,,,,,,Yes,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P15,,,,,,,,No; degenerate,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-P16,,,,,,,,Coordinate/vector,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M01,,,,,,,,Lines are parallel by corresponding-angle converse; adjacent angle 113.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M02,,,,,,,,79 degrees.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M03,,,,,,,,"B=77, D=91, sum 168.",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M04,,,,,,,,"Exterior 15, hence n=24.",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M05,,,,,,,,14*11/2=77.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M06,,,,,,,,"Yes. AB=AD, BC=CD and AC is common, so triangles ABC and ADC are congruent by SSS; equivalently AC is the perpendicular bisector of BD and is the reflection axis.",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,teacher-review correction 2026-09-03
GEO02-M07,,,,,,,,"Basic rotation 20; 80 is 4 turns, so yes.",GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M08,,,,,,,,Angle-labelled: synthetic closure first. Length+direction: coordinate/vector representation first.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M09,,,,,,,,Parallelism was assumed from appearance. Replace by a given parallel relation or use a converse from a proved angle equality.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M10,,,,,,,,Exterior angle is 180-theta and n=360/exterior; polygon requires integer n>=3.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
GEO02-M11,,,,,,,,Rotational symmetry groups diagonals by direction; perpendicularity requires direction classes separated by 90 degrees, so count compatible classes rather than every pair.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,teacher-review wording clarification 2026-09-03
GEO02-M12,,,,,,,,No. Equality forces zero height; strict feasibility is required.,GEO,IOQM-G9-GEO-02,,,,,,,,false,AUTHOR_CREATED,AUTHOR_CREATED,STUDENT_PRACTICE,TEACHER_KEYED,,,,,true,AUTHORED_QA,HIGH,
