item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
ALG05-R09,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,3f(4-x)+2f(x)=x+7,partner substitution returns x,replace x by 4-x,elementary algebra,first-line-vs-full-solve,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 9
ALG05-R10,,,,,,,,,ALG,IOQM-G9-ALG-05,,special_values;integer_domain,f(m+n)=f(m)+n;f(0)=5,zero input isolates target value,set m=0,integer substitution,strategic-vs-arbitrary substitution,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 10
ALG05-R11,,,,,,,,,ALG,IOQM-G9-ALG-05,,special_values,f(m+n)=f(m)+f(n)+mn,zero-zero reveals base value,set m=n=0,integer algebra,initial-value-vs-guess,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 11
ALG05-R12,,,,,,,,,ALG,IOQM-G9-ALG-05,,injectivity,nested FE and injectivity target,equal-output comparison is canonical start,assume f(a)=f(b),basic function language,proof-vs-appearance,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 12
ALG05-R13,,,,,,,,,ALG,IOQM-G9-ALG-05,,equation_combination,sum and difference companion equations,linear combination isolates f(x),add or subtract equations,linear equations,combine-vs-solve-separately,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 13
ALG05-R14,,,,,,,,,ALG,IOQM-G9-ALG-05,,candidate_verification,proposed f(x)=x^2+1,candidate must satisfy original FE for all inputs,substitute candidate both sides,algebra expansion,guess-vs-verification,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 14
ALG05-R15,,,,,,,,,ALG,IOQM-G9-ALG-05,,recurrence_boundary;proof_completeness,derived integer step rule,consequence may not be equivalent to original FE,verify candidate in original equation,integer recurrence,consequence-vs-proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 15
ALG05-R16,,,,,,,,,ALG,IOQM-G9-ALG-05,,special_values;domain_legality,f(1-xy) on integers,zero product creates constant argument,test x=0 or y=0,integer substitution,structural-vs-random input,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Recognition/First-Line Lab 16
ALG05-P01,,,,,,,,,ALG,IOQM-G9-ALG-05,,special_values,f(x)+f(0)=x+2,zero input determines f(0) then formula,set x=0,real-domain substitution,strategic-vs-arbitrary substitution,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 1
ALG05-P02,,,,,,,,,ALG,IOQM-G9-ALG-05,,equation_combination,sum/difference pair at x and 1-x,addition isolates f(x),add equations,linear equations,combine-vs-sample,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 2
ALG05-P03,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,2f(4-x)+f(x)=x+4,partner equation closes system,replace x by 4-x,linear elimination,reflection-vs-periodicity,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 3
ALG05-P04,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;additivity,additive FE on Z with f(1)=3,integer additivity extends through negatives,derive f(n)=3n including negatives,integer algebra,integer-vs-real propagation,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 4
ALG05-P05,,,,,,,,,ALG,IOQM-G9-ALG-05,,underdetermination;domain,f(x+1)=f(x)+2 on R,different fractional-part classes remain free,exhibit independent representatives,real numbers;functions,recurrence-like shift-vs-global uniqueness,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 5
ALG05-P06,,,,,,,,,ALG,IOQM-G9-ALG-05,,special_values,f(xy)=x f(y)+y f(x) on positive reals,unit input creates cancellation,set x=1,positive-real domain,legal structural input-vs-zero unavailable,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 6
ALG05-P07,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;recursion,f(m+n)=f(m)+f(n)+2mn,subtract n^2 to expose additivity,set zero then n=1,integer algebra,derived recurrence-vs-global verification,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 7
ALG05-P08,,,,,,,,,ALG,IOQM-G9-ALG-05,,underdetermination;involution,f(x)+f(2-x)=10,one equation fixes only pair sum,vary one pair member and compensate,basic functions,determined-vs-underdetermined,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 8
ALG05-P09,,,,,,,,,ALG,IOQM-G9-ALG-05,,equation_combination,sum/difference pair at x and 2-x,two independent equations determine pair,add/subtract,linear equations,one-relation-vs-two-relation,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 9
ALG05-P10,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,3f(5-x)+2f(x)=x+10,partner map creates 2x2 system,replace x by 5-x,linear elimination,strategic-pair-vs-guess,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 10
ALG05-P11,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,4f(1-x)+f(x)=3x+1,partner map creates solvable system,replace x by 1-x,linear elimination,strategic-pair-vs-random substitution,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 11
ALG05-P12,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;recursion,f(m+n)=f(m)+f(n)+mn,step difference yields triangular numbers,set zero then n=1,integer algebra,recurrence consequence-vs-FE proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 12
ALG05-P13,,,,,,,,,ALG,IOQM-G9-ALG-05,,injectivity,f(x+f(y))=f(x)+y,equal outputs create equal left arguments,assume f(a)=f(b),basic function language,prove-vs-assume injectivity,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 13
ALG05-P14,,,,,,,,,ALG,IOQM-G9-ALG-05,,surjectivity,f(x+f(y))=f(x)+y,x=0 makes arbitrary target reachable,set x=0 then parameterize target,basic function language,construct-vs-sample outputs,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 14
ALG05-P15,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;special_values,f(m-n)=f(m)-n;f(0)=3,m=0 gives all negative inputs then relabels,set m=0,integer substitution,relabel-vs-recur,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 15
ALG05-P16,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,2f(x)+f(3-x)=x+9,partner map gives 2x2 system,replace x by 3-x,linear elimination,pair-vs-formula guess,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE,PRACTICE,PRACTICE,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 16
ALG05-P17,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;proof_completeness,same triangular-number FE,formula must cover negative integers and original FE,derive step then verify original,integer algebra,recurrence-vs-functional-equation,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,TRANSFER,TRANSFER,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 17
ALG05-P18,,,,,,,,,ALG,IOQM-G9-ALG-05,,proof_completeness,four sample values fit n+1,finite values support only conjecture,derive or verify globally,basic logic,guess-vs-proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,TRANSFER,TRANSFER,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 18
ALG05-P19,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,3f(x)+f(4-x)=4x+4,partner map determines f,replace x by 4-x,linear elimination,pair-vs-samples,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,TRANSFER,TRANSFER,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 19
ALG05-P20,,,,,,,,,ALG,IOQM-G9-ALG-05,,candidate_verification,candidate x^2+1,identity check certifies all real pairs,substitute into both sides,algebra expansion,candidate-vs-proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,TRANSFER,TRANSFER,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Practice and Transfer Bank 20
ALG05-H01,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,2f(x)+f(3-x)=x+9,partner pair forces f(x)=x+2,replace x by 3-x,linear elimination,unlabelled first attempt,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 1; first attempt unlabelled/unhinted
ALG05-H02,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;recursion,f(m+n)=f(m)+f(n)+mn,triangular formula follows on all integers,set zero then n=1;verify original,integer algebra,recurrence consequence-vs-FE proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 2; first attempt unlabelled/unhinted
ALG05-H03,,,,,,,,,ALG,IOQM-G9-ALG-05,,underdetermination;involution,f(x)+f(2-x)=6,single pair sum does not fix either member,show free pair choice,basic functions,determined-vs-underdetermined,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 3; first attempt unlabelled/unhinted
ALG05-H04,,,,,,,,,ALG,IOQM-G9-ALG-05,,injectivity,nested FE,equal outputs force equal inputs,assume f(a)=f(b),basic function language,proof-vs-assumption,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 4; first attempt unlabelled/unhinted
ALG05-H05,,,,,,,,,ALG,IOQM-G9-ALG-05,,integer_domain;special_values,f(m-n)=f(m)-n;f(0)=4,zero substitution gives global integer formula,set m=0 and relabel,integer substitution,strategic-vs-random input,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 5; first attempt unlabelled/unhinted
ALG05-H06,,,,,,,,,ALG,IOQM-G9-ALG-05,,involution;equation_combination,3f(x)+f(4-x)=4x+4,partner system determines f,replace x by 4-x,linear elimination,pair-vs-guess,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 6; first attempt unlabelled/unhinted
ALG05-H07,,,,,,,,,ALG,IOQM-G9-ALG-05,,recurrence_boundary;proof_completeness,integer step rule,one-variable consequence is not unrelated two-variable proof,state original verification obligation,integer recurrence,functional-equation-vs-recurrence,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 7; first attempt unlabelled/unhinted
ALG05-H08,,,,,,,,,ALG,IOQM-G9-ALG-05,,candidate_verification,candidate x^2+1,all-input substitution is decisive,substitute both sides,algebra expansion,guess-vs-proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 8; first attempt unlabelled/unhinted
ALG05-H09,,,,,,,,,ALG,IOQM-G9-ALG-05,,equation_combination,sum/difference pair at x and 1-x,addition isolates f,add equations,linear equations,combine-vs-sample,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 9; first attempt unlabelled/unhinted
ALG05-H10,,,,,,,,,ALG,IOQM-G9-ALG-05,,proof_completeness,few substitutions show pattern,useful conjecture becomes proof only after all-domain check,verify proposed rule in original FE,basic logic,conjecture-vs-proof,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,MASTERY,MASTERY_DIAGNOSTIC,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,NOT_CALIBRATED,true,INDEPENDENT_STATIC_REVIEWED,HIGH,Mixed Mastery Test 10; first attempt unlabelled/unhinted
