item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
GEO04-R06,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 6; synchronized teacher key.
GEO04-R07,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 7; synchronized teacher key.
GEO04-R08,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 8; synchronized teacher key.
GEO04-R09,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 9; synchronized teacher key.
GEO04-R10,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 10; synchronized teacher key.
GEO04-R11,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 11; synchronized teacher key.
GEO04-R12,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 12; synchronized teacher key.
GEO04-R13,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 13; synchronized teacher key.
GEO04-R14,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 14; synchronized teacher key.
GEO04-R15,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 15; synchronized teacher key.
GEO04-R16,,,,,,,,,GEO,IOQM-G9-GEO-04,,recognition;theorem_legality;first_move,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 16; synchronized teacher key.
GEO04-P01,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 1; synchronized teacher key.
GEO04-P02,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 2; synchronized teacher key.
GEO04-P03,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 3; synchronized teacher key.
GEO04-P04,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 4; synchronized teacher key.
GEO04-P05,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 5; synchronized teacher key.
GEO04-P06,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 6; synchronized teacher key.
GEO04-P07,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 7; synchronized teacher key.
GEO04-P08,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 8; synchronized teacher key.
GEO04-P09,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 9; synchronized teacher key.
GEO04-P10,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 10; synchronized teacher key.
GEO04-P11,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 11; synchronized teacher key.
GEO04-P12,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 12; synchronized teacher key.
GEO04-P13,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 13; synchronized teacher key.
GEO04-P14,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 14; synchronized teacher key.
GEO04-P15,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 15; synchronized teacher key.
GEO04-P16,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 16; synchronized teacher key.
GEO04-P17,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 17; synchronized teacher key.
GEO04-P18,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 18; synchronized teacher key.
GEO04-P19,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 19; synchronized teacher key.
GEO04-P20,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 20; synchronized teacher key.
GEO04-P21,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 21; synchronized teacher key.
GEO04-P22,,,,,,,,,GEO,IOQM-G9-GEO-04,,circle_structure;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 22; synchronized teacher key.
GEO04-M01,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 1; synchronized teacher key.
GEO04-M02,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 2; synchronized teacher key.
GEO04-M03,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 3; synchronized teacher key.
GEO04-M04,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 4; synchronized teacher key.
GEO04-M05,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 5; synchronized teacher key.
GEO04-M06,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 6; synchronized teacher key.
GEO04-M07,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 7; synchronized teacher key.
GEO04-M08,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 8; synchronized teacher key.
GEO04-M09,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 9; synchronized teacher key.
GEO04-M10,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 10; synchronized teacher key.
GEO04-M11,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 11; synchronized teacher key.
GEO04-M12,,,,,,,,,GEO,IOQM-G9-GEO-04,,mixed_mastery;theorem_legality;route_choice,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 12; synchronized teacher key.
GEO04-BA01,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 1; synchronized teacher key.
GEO04-BA02,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 2; synchronized teacher key.
GEO04-BA03,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 3; synchronized teacher key.
GEO04-BA04,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 4; synchronized teacher key.
GEO04-BA05,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 5; synchronized teacher key.
GEO04-BA06,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 6; synchronized teacher key.
GEO04-BA07,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 7; synchronized teacher key.
GEO04-BA08,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 8; synchronized teacher key.
GEO04-BB01,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 1; synchronized teacher key.
GEO04-BB02,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 2; synchronized teacher key.
GEO04-BB03,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 3; synchronized teacher key.
GEO04-BB04,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 4; synchronized teacher key.
GEO04-BB05,,,,,,,,,GEO,IOQM-G9-GEO-04,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 5; synchronized teacher key.
