item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
NT03-LAB-007,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,"Independent answer/check: patterns 11;5,1;3,2;2,1,1"
NT03-LAB-008,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: pair d with n^2/d
NT03-LAB-009,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: Euclid
NT03-LAB-010,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_RECOGNITION,STUDENT_FIRST_LINE_LAB,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: factor then gcd exponents
NT03-PR-001,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 2^3*3^3*5*7
NT03-PR-002,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 45
NT03-PR-003,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 24
NT03-PR-004,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 21
NT03-PR-005,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 6
NT03-PR-006,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 3
NT03-PR-007,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 210
NT03-PR-008,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: odd
NT03-PR-009,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 12
NT03-PR-010,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 32
NT03-PR-011,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 22
NT03-PR-012,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 22
NT03-PR-013,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 6
NT03-PR-014,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 30
NT03-PR-015,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 60
NT03-PR-016,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 144
NT03-PR-017,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 3600
NT03-PR-018,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 12
NT03-PR-019,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 4
NT03-PR-020,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 16
NT03-PR-021,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 22
NT03-PR-022,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 8
NT03-PR-023,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 506250
NT03-PR-024,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_PRACTICE,STUDENT_PRACTICE_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 4
NT03-PR-025,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 9
NT03-PR-026,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 45
NT03-PR-027,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,"Independent answer/check: a<=26,b<=14,c<=7"
NT03-PR-028,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: conceptual
NT03-PR-029,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,"Independent answer/check: (23,22),(9,6),(7,2)"
NT03-PR-030,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_TRANSFER,STUDENT_TRANSFER_BANK,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: square only
NT03-MAS-001,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 360
NT03-MAS-002,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 40
NT03-MAS-003,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 60
NT03-MAS-004,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 24
NT03-MAS-005,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 31
NT03-MAS-006,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 6
NT03-MAS-007,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 8
NT03-MAS-008,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 2310
NT03-MAS-009,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 10
NT03-MAS-010,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: 15
NT03-MAS-011,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,Independent answer/check: true
NT03-MAS-012,,,,,,,,,NT,IOQM-G9-NT-03,,prime-exponent structure,,,,,,false,CLEAN_AUTHOR_CREATED,AUTHOR_CREATED_MASTERY,STUDENT_UNLABELLED_MASTERY,KEYED_DIAGNOSTIC,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,true,LEAD_STATIC_REVIEW_PASS,HIGH,"Independent answer/check: (11,10),(5,2)"
