item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
COMB02-R05,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 5; synchronized teacher key.
COMB02-R06,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 6; synchronized teacher key.
COMB02-R07,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 7; synchronized teacher key.
COMB02-R08,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 8; synchronized teacher key.
COMB02-R09,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 9; synchronized teacher key.
COMB02-R10,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 10; synchronized teacher key.
COMB02-R11,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 11; synchronized teacher key.
COMB02-R12,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 12; synchronized teacher key.
COMB02-R13,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 13; synchronized teacher key.
COMB02-R14,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 14; synchronized teacher key.
COMB02-R15,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 15; synchronized teacher key.
COMB02-R16,,,,,,,,,COMB,IOQM-G9-COMB-02,,recognition;representation,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,RECOGNITION_FIRST_LINE,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,04 Lab item 16; synchronized teacher key.
COMB02-P01,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 1; synchronized teacher key.
COMB02-P02,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 2; synchronized teacher key.
COMB02-P03,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 3; synchronized teacher key.
COMB02-P04,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 4; synchronized teacher key.
COMB02-P05,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 5; synchronized teacher key.
COMB02-P06,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 6; synchronized teacher key.
COMB02-P07,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 7; synchronized teacher key.
COMB02-P08,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 8; synchronized teacher key.
COMB02-P09,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 9; synchronized teacher key.
COMB02-P10,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 10; synchronized teacher key.
COMB02-P11,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 11; synchronized teacher key.
COMB02-P12,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 12; synchronized teacher key.
COMB02-P13,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 13; synchronized teacher key.
COMB02-P14,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 14; synchronized teacher key.
COMB02-P15,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 15; synchronized teacher key.
COMB02-P16,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 16; synchronized teacher key.
COMB02-P17,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 17; synchronized teacher key.
COMB02-P18,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 18; synchronized teacher key.
COMB02-P19,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 19; synchronized teacher key.
COMB02-P20,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 20; synchronized teacher key.
COMB02-P21,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 21; synchronized teacher key.
COMB02-P22,,,,,,,,,COMB,IOQM-G9-COMB-02,,graph_modelling;practice;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_PRACTICE_TRANSFER,PRACTICE_TRANSFER,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,05 Practice/Transfer item 22; synchronized teacher key.
COMB02-M01,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 1; synchronized teacher key.
COMB02-M02,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 2; synchronized teacher key.
COMB02-M03,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 3; synchronized teacher key.
COMB02-M04,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 4; synchronized teacher key.
COMB02-M05,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 5; synchronized teacher key.
COMB02-M06,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 6; synchronized teacher key.
COMB02-M07,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 7; synchronized teacher key.
COMB02-M08,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 8; synchronized teacher key.
COMB02-M09,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 9; synchronized teacher key.
COMB02-M10,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 10; synchronized teacher key.
COMB02-M11,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 11; synchronized teacher key.
COMB02-M12,,,,,,,,,COMB,IOQM-G9-COMB-02,,mixed_mastery;graph_modelling,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,H0_MASTERY,MASTERY_KEY,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,06 Mixed Mastery item 12; synchronized teacher key.
COMB02-BA01,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 1; synchronized teacher key.
COMB02-BA02,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 2; synchronized teacher key.
COMB02-BA03,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 3; synchronized teacher key.
COMB02-BA04,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 4; synchronized teacher key.
COMB02-BA05,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 5; synchronized teacher key.
COMB02-BA06,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 6; synchronized teacher key.
COMB02-BA07,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 7; synchronized teacher key.
COMB02-BA08,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark RECONNECT item 8; synchronized teacher key.
COMB02-BB01,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 1; synchronized teacher key.
COMB02-BB02,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 2; synchronized teacher key.
COMB02-BB03,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 3; synchronized teacher key.
COMB02-BB04,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 4; synchronized teacher key.
COMB02-BB05,,,,,,,,,COMB,IOQM-G9-COMB-02,,benchmark_assimilation;diagnosis;transfer,,,,,,false,CLEAN_VALIDATED,AUTHOR_CREATED_BENCHMARK_DIAGNOSTIC,BENCHMARK_ASSIMILATION,DIAGNOSTIC,,,,,true,INDEPENDENT_STATIC_REVIEWED,HIGH,07 Benchmark Error Lab item 5; synchronized teacher key.
