item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
IOQM-G9-NT-04-P04,,,,,,,,8,NT,IOQM-G9-NT-04,,bounds;consecutive integers,quadratic integer bound,monotonicity turns inequality into adjacent integer check,compare 8*9 and 9*10,G9_CORE,solve real quadratic vs integer endpoint,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P05,,,,,,,,2,NT,IOQM-G9-NT-04,,integer reconstruction,quadratic with exact roots,factorization already gives complete integer candidates,write (x-2)(x-3)=0,G9_CORE,quadratic formula vs cheapest factorization,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P06,,,,,,,,3,NT,IOQM-G9-NT-04,,factorization into cases,integer quadratic,factor the exact relation,x^2-3x-10=(x-5)(x+2),G9_CORE,integer roots vs real-root computation,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P07,,,,,,,,49,NT,IOQM-G9-NT-04,,rational approximation;determinant,exact rational distance,cross multiply before decimals,2/3-a/b=1/30,G9_CORE,decimal rounding vs exact equation,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P08,,,,,,,,16,NT,IOQM-G9-NT-04,,rational inequalities,between two rationals,integer numerator interval must contain an integer,test b upward using 3b/7<a<4b/9,G9_CORE,mediant reflex vs actual denominator test,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P09,,,,,,,,5,NT,IOQM-G9-NT-04,,sum-product substitution,sum and product given,"x,y are roots of t^2-11t+24",factor t^2-11t+24,G9_CORE,solve two-variable system vs reconstruction,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P10,,,,,,,,100,NT,IOQM-G9-NT-04,,sum-product substitution,symmetric target,target determined without individual reconstruction,x^2+y^2=(x+y)^2-2xy,G9_CORE,solve variables vs invariant target,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P11,,,,,,,,2,NT,IOQM-G9-NT-04,,perfect-square feasibility,quadratic expression must be square,introduce k^2 and bound k first,"let x^2+4x+7=k^2, 0<=k<=4",G9_CORE,unbounded search vs square/bound filter,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P12,,,,,,,,0,NT,IOQM-G9-NT-04,,parity filter,product of consecutive integers,one factor is even,n(n+1) is even,G9_CORE,case-by-case parity vs invariant,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P13,,,,,,,,2,NT,IOQM-G9-NT-04,,reciprocal Diophantine factorization,unit-fraction equation,clear denominators then add the missing constant to factor,xy=2x+2y -> (x-2)(y-2)=4,G9_CORE,trial fractions vs Simon-favorite-style factorization,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P14,,,,,,,,3,NT,IOQM-G9-NT-04,,difference of squares,difference of squares fixed,factor into same-parity positive factors,(x-y)(x+y)=45,G9_CORE,square search vs factor-pair parity,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P15,,,,,,,,2,NT,IOQM-G9-NT-04,,gcd filter;reconstruction,sum with divisibility,"normalize x=ga,y=gb and use g|(x+y)",test divisors g of72 with product condition,G9_CORE,raw pair search vs gcd normalization,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P16,,,,,,,,2,NT,IOQM-G9-NT-04,,perfect-square feasibility,quadratic is a square,difference of squares after completing square,(n+3)^2-k^2=4,G9_CORE,scan 21 values vs factorization,false,CLEAN_VALIDATED,AUTHOR_CREATED_FOUNDATION,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P17,,,,,,,,40,NT,IOQM-G9-NT-04,,integer optimization,integer sides fixed area,only divisor pairs are feasible,list factor pairs near sqrt(96): 8*12,G9_CORE,AM-GM lower bound vs integer attainment,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P18,,,,,,,,1,NT,IOQM-G9-NT-04,,rational determinant,near rational with denominator cap,scaled error is a nonzero integer,search determinant 1 first,G9_CORE,decimal closeness vs determinant,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P19,,,,,,,,5,NT,IOQM-G9-NT-04,,finite-case completeness,small fixed product,factor multiplicatively without order overcount,enumerate multiplicative partitions of 30,G9_CORE,ordered factor triples vs canonical order,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P20,,,,,,,,-28,NT,IOQM-G9-NT-04,,factorization;integer reconstruction,shifted product,the shifted-product equation expands to a factorable integer quadratic,expand to x^2+3x-28=0=(x-4)(x+7),G9_CORE,factorable integer quadratic vs unjustified feasibility rejection,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P21,,,,,,,,7,NT,IOQM-G9-NT-04,,integer reconstruction,sum/product encoded by quadratic,factor using product and sum,(t-7)(t-2),G9_CORE,rederive Vieta vs retrieve and reconstruct,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P22,,,,,,,,4,NT,IOQM-G9-NT-04,,parity/residue filter;bounds,bounded integer interval plus divisibility,"bound x first, then filter residue classes",1<=x<=11 and x(12-x) mod5=0,G9_CORE,modular filtering before domain bound,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P23,,,,,,,,4,NT,IOQM-G9-NT-04,,prime-power block allocation,coprime factors of known product,each prime-power block goes wholly left or right,3 blocks? actually 2 blocks: 2^6 and3^2 -> 2^2 ordered allocations,G9_CORE,divisor count vs coprime block allocation,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-P24,,,,,,,,21,NT,IOQM-G9-NT-04,,parity filter,quadratic parity,k^2-k even and -6k+10 even,reduce parity structurally,G9_CORE,test each k vs parity identity,false,CLEAN_VALIDATED,AUTHOR_CREATED_TRANSFER,LEARNER_PRACTICE,TEACHER_KEY,MEDIUM,MEDIUM,MEDIUM,MEDIUM,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M01,,,,,,,,29,NT,IOQM-G9-NT-04,,gcd filter;factor blocks;optimization,"fixed product, coprime, minimize sum","prime-power blocks 4,9,5 must be allocated whole",compare block partitions near sqrt(180),G9_CORE,ordinary factor pairs vs coprime factor pairs,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M02,,,,,,,,8,NT,IOQM-G9-NT-04,,signed factor cases,shifted constant product plus inequality,signed divisor pairs form the complete candidate set,let d=x-3 and 24/d=y+2; apply x+y>0,G9_CORE,positive divisors only vs signed completeness,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M03,,,,,,,,31,NT,IOQM-G9-NT-04,,rational determinant,closest reduced fraction under denominator cap,minimize nonzero |7a-5b| then maximize useful b,solve 7a-5b=+/-1 with b<=20,G9_CORE,decimal search vs exact determinant,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M04,,,,,,,,2,NT,IOQM-G9-NT-04,,perfect-square feasibility,quadratic-square condition,complete square then factor fixed difference,(n-5)^2-k^2=12,G9_CORE,scan interval vs factor pairs,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M05,,,,,,,,7,NT,IOQM-G9-NT-04,,sum-product reconstruction,sum/product pair,difference square S^2-4P,|x-y|=sqrt(17^2-240),G9_CORE,solve both roots vs direct invariant,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M06,,,,,,,,12,NT,IOQM-G9-NT-04,,unit-fraction factorization,reciprocal equation,(x-3)(y-3)=9,enumerate positive factor pairs of9,G9_CORE,fraction guessing vs factorization,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M07,,,,,,,,58,NT,IOQM-G9-NT-04,,integer optimization,fixed integer product,nearest divisor pair to sqrt(210),14*15 gives perimeter58,G9_CORE,continuous square vs discrete factors,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M08,,,,,,,,12,NT,IOQM-G9-NT-04,,multiplicative partitions,fixed product into three factors,ordered-free factor enumeration with divisibility bounds,"choose a|72, then b|72/a with a<=b<=c",G9_CORE,ordered triples vs canonical sorted cases,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M09,,,,,,,,14,NT,IOQM-G9-NT-04,,residue filter;bounds,quadratic divisibility,x^2+x+1 mod3 fails only at?,check x mod3 then count residues in interval,G9_CORE,evaluate 41 values vs residue classes,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M10,,,,,,,,14,NT,IOQM-G9-NT-04,,fixed difference of squares,quadratic Diophantine extremum,scale to fixed difference of squares,(4m)^2-(8n-5)^2=231,G9_CORE,real curve vs finite factor cases,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M11,,,,,,,,2,NT,IOQM-G9-NT-04,,rational equation;coprimality,fixed distance from rational,solve exact linear equations for a in terms of b,"|2a-b|=b/6, so 6|b",G9_CORE,decimal candidates vs divisibility,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M12,,,,,,,,96,NT,IOQM-G9-NT-04,,sum/product reconstruction,symmetric equations,derive product from square of sum,208=400-2xy,G9_CORE,solve system vs invariant extraction,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M13,,,,,,,,11,NT,IOQM-G9-NT-04,,difference of squares;parity,fixed odd difference,use nearest compatible factor pair around sqrt,"(x-y,x+y)=(7,15)",G9_CORE,square-by-square search vs factor pairs,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M14,,,,,,,,67,NT,IOQM-G9-NT-04,,residue/filter completeness,consecutive product divisibility,2 always divides; require one factor divisible by3,n mod3 is 0 or2; count interval,G9_CORE,checking products vs residue classes,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M15,,,,,,,,2,NT,IOQM-G9-NT-04,,quadratic bridge;integer reconstruction,integer roots with known sum/product,discriminant square gives root difference,sqrt(S^2-4P)=2,G9_CORE,full quadratic formula vs difference invariant,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
IOQM-G9-NT-04-M16,,,,,,,,25,NT,IOQM-G9-NT-04,,finite-case uniqueness,multiplicative partition uniqueness,prime powers? count primes and prime squares?,classify integers with no nontrivial unordered factorization beyond itself,G9_CORE,brute compositions vs multiplicative structure,false,CLEAN_VALIDATED,AUTHOR_CREATED_MASTERY,LEARNER_PRACTICE,TEACHER_KEY,HARD,HARD,HARD,HARD,true,STATIC_CHECKED,HIGH,
