item_id,source_year,source_question_number,source_paper_url,source_key_url,source_authority,key_status,question_mark_value,official_answer,primary_domain,main_topic_id,secondary_domains,mechanisms,visible_clues,hidden_invariant,first_move,prerequisites,decision_boundaries,figure_required,source_integrity_status,provenance,student_use_disposition,teacher_use_disposition,recognition_difficulty,representation_difficulty,execution_difficulty,transfer_difficulty,answer_verified_independently,classification_review_status,classification_confidence,notes
ALG07-LAB-009,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-010,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-011,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-012,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-013,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-014,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-015,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-LAB-016,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_RECOGNITION,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-001,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-002,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-003,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-004,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-005,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-006,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-007,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-008,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-009,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-010,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-011,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-012,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-013,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-014,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-015,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-016,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-017,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-018,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-019,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-020,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-021,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-022,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-023,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-024,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-025,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-026,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-027,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-028,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-029,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-P-030,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_TRANSFER,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-001,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-002,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-003,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-004,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-005,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-006,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-007,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-008,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-009,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-010,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-011,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-012,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-013,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-014,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-015,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
ALG07-H0-016,,,,,,,,,ALG,IOQM-G9-ALG-07,,,,,,,,,,AUTHOR_CREATED_MASTERY,,,,,,,true,LEAD_STATIC_REVIEW_PASS,,
